timestamp,raw,dec_val,tail,dt_s
2026-03-13 15:57:53.726,J36J40,6,40,0.997
2026-03-13 15:57:54.727,J37J40,7,40,1.001
2026-03-13 15:57:55.726,J39J40,9,40,1.000
2026-03-13 15:57:56.726,J33J40,3,40,1.000
2026-03-13 15:57:57.727,J33J40,3,40,1.000
2026-03-13 15:57:58.727,J35J40,5,40,1.000
2026-03-13 15:57:59.727,J34J40,4,40,1.000
2026-03-13 15:58:00.728,J33J40,3,40,1.000
2026-03-13 15:58:01.729,J32J40,2,40,1.001
2026-03-13 15:58:02.729,J32J40,2,40,1.000
2026-03-13 15:58:03.729,J36J40,6,40,1.000
2026-03-13 15:58:04.729,J37J40,7,40,1.000
2026-03-13 15:58:05.731,J32J40,2,40,1.001
2026-03-13 15:58:06.730,J37J40,7,40,0.999
2026-03-13 15:58:07.731,J32J40,2,40,1.001
2026-03-13 15:58:08.730,J37J40,7,40,1.000
2026-03-13 15:58:09.731,J35J40,5,40,1.000
2026-03-13 15:58:10.732,J36J40,6,40,1.001
2026-03-13 15:58:11.731,J34J40,4,40,0.999
2026-03-13 15:58:12.733,J38J40,8,40,1.002
2026-03-13 15:58:13.732,J35J40,5,40,0.999
2026-03-13 15:58:14.733,J31J40,1,40,1.001
2026-03-13 15:58:15.733,J36J40,6,40,1.000
2026-03-13 15:58:16.733,J33J40,3,40,1.001
2026-03-13 15:58:17.733,J31J40,1,40,0.999
2026-03-13 15:58:18.735,J33J40,3,40,1.002
2026-03-13 15:58:19.733,J36J40,6,40,0.999
2026-03-13 15:58:20.734,J33J40,3,40,1.000
2026-03-13 15:58:21.734,J36J40,6,40,1.000
2026-03-13 15:58:22.736,J34J40,4,40,1.002
2026-03-13 15:58:23.734,J33J40,3,40,0.999
2026-03-13 15:58:24.735,J36J40,6,40,1.000
2026-03-13 15:58:25.735,J34J40,4,40,1.000
2026-03-13 15:58:26.736,J34J40,4,40,1.002
2026-03-13 15:58:27.736,J38J40,8,40,1.000
2026-03-13 15:58:28.736,J35J40,5,40,1.000
2026-03-13 15:58:29.736,J38J40,8,40,1.000
2026-03-13 15:58:30.736,J37J40,7,40,1.000
2026-03-13 15:58:31.737,J34J40,4,40,1.001
2026-03-13 15:58:32.738,J312J40,18,40,1.001
2026-03-13 15:58:33.737,J35J40,5,40,0.999
2026-03-13 15:58:34.738,J38J40,8,40,1.000
2026-03-13 15:58:35.738,J34J40,4,40,1.000
2026-03-13 15:58:36.738,J38J40,8,40,1.001
2026-03-13 15:58:37.738,J32J40,2,40,1.000
2026-03-13 15:58:38.739,J34J40,4,40,1.001
2026-03-13 15:58:39.739,J35J40,5,40,1.000
2026-03-13 15:58:40.740,J310J40,16,40,1.001
2026-03-13 15:58:41.739,J35J40,5,40,0.999
2026-03-13 15:58:42.739,J33J40,3,40,1.000
2026-03-13 15:58:43.742,J36J40,6,40,1.002
2026-03-13 15:58:44.740,J34J40,4,40,0.998
2026-03-13 15:58:45.741,J33J40,3,40,1.001
2026-03-13 15:58:46.740,J34J40,4,40,0.999
2026-03-13 15:58:47.741,J34J40,4,40,1.000
2026-03-13 15:58:48.743,J311J40,17,40,1.003
2026-03-13 15:58:49.741,J36J40,6,40,0.998
2026-03-13 15:58:50.741,J34J40,4,40,1.000
2026-03-13 15:58:51.743,J32J40,2,40,1.001
2026-03-13 15:58:52.743,J33J40,3,40,1.001
2026-03-13 15:58:53.743,J35J40,5,40,0.999
2026-03-13 15:58:54.743,J36J40,6,40,1.000
2026-03-13 15:58:55.743,J35J40,5,40,1.001
2026-03-13 15:58:56.744,J37J40,7,40,1.001
2026-03-13 15:58:57.744,J39J40,9,40,1.000
2026-03-13 15:58:58.744,J36J40,6,40,0.999
2026-03-13 15:58:59.744,J36J40,6,40,1.001
2026-03-13 15:59:00.744,J33J40,3,40,1.000
2026-03-13 15:59:01.744,J34J40,4,40,1.000
2026-03-13 15:59:02.744,J36J40,6,40,1.000
2026-03-13 15:59:03.745,J33J40,3,40,1.000
2026-03-13 15:59:04.745,J37J40,7,40,1.001
2026-03-13 15:59:05.746,J38J40,8,40,1.000
2026-03-13 15:59:06.747,J37J40,7,40,1.002
2026-03-13 15:59:07.747,J35J40,5,40,1.000
2026-03-13 15:59:08.746,J30J40,0,40,0.999
2026-03-13 15:59:09.747,J35J40,5,40,1.001
2026-03-13 15:59:10.748,J310J40,16,40,1.001
2026-03-13 15:59:11.748,J35J40,5,40,1.001
2026-03-13 15:59:12.748,J35J40,5,40,1.000
2026-03-13 15:59:13.749,J39J40,9,40,1.001
2026-03-13 15:59:14.749,J36J40,6,40,1.000
2026-03-13 15:59:15.749,J35J40,5,40,1.000
2026-03-13 15:59:16.749,J39J40,9,40,1.000
2026-03-13 15:59:17.749,J33J40,3,40,1.001
2026-03-13 15:59:18.749,J33J40,3,40,1.000
2026-03-13 15:59:19.750,J37J40,7,40,1.001
2026-03-13 15:59:20.750,J34J40,4,40,1.000
2026-03-13 15:59:21.750,J35J40,5,40,1.000
2026-03-13 15:59:22.750,J36J40,6,40,1.000
2026-03-13 15:59:23.750,J33J40,3,40,1.000
2026-03-13 15:59:24.752,J37J40,7,40,1.002
2026-03-13 15:59:25.752,J34J40,4,40,1.000
2026-03-13 15:59:26.752,J35J40,5,40,1.000
2026-03-13 15:59:27.752,J32J40,2,40,1.000
2026-03-13 15:59:28.753,J37J40,7,40,1.001
2026-03-13 15:59:29.754,J311J40,17,40,1.001
2026-03-13 15:59:30.754,J34J40,4,40,1.000
2026-03-13 15:59:31.753,J34J40,4,40,1.000
2026-03-13 15:59:32.754,J35J40,5,40,1.000
2026-03-13 15:59:33.753,J38J40,8,40,1.000
2026-03-13 15:59:34.754,J34J40,4,40,1.001
