scenario,particle,energy_low_eV,energy_high_eV,energy_mid_eV,energy_width_eV,dlog10_energy,leakage_rate_per_s,leakage_std_per_s,source_strength_per_s,leakage_rate_per_log10_energy,leakage_std_per_log10_energy,fraction_of_particle_leakage
full_geometry,photon,3622.4299841669877,3999.4474976109736,3806.2735760120577,377.017513443986,0.042999999999999705,0.5217180922629091,0.368910400906812,7825771.383943637,12.13297888983518,8.579311648995686,1.0757801019409222e-06
full_geometry,photon,3999.4474976109736,4415.704473533126,4202.4252767731205,416.2569759221519,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,4415.704473533126,4875.2849010338605,4639.807899821254,459.5804275007349,0.042999999999999705,0.26085904613145455,0.2608590461314546,7825771.383943637,6.06648944491759,6.066489444917591,5.378900509704611e-07
full_geometry,photon,4875.2849010338605,5382.697825162882,5122.712702645386,507.4129241290211,0.04300000000000015,2.0868723690516364,0.7368948602626896,7825771.383943637,48.53191555934021,17.137089773550862,4.303120407763689e-06
full_geometry,photon,5382.697825162882,5942.921586155727,5655.877570891539,560.2237609928452,0.04300000000000015,1.5651542767887274,0.6379021485967453,7825771.383943637,36.39893666950516,14.834933688296351,3.227340305822767e-06
full_geometry,photon,5942.921586155727,6561.452663029057,6244.533502805022,618.5310768733298,0.04300000000000015,4.434603784234728,1.191019497614542,7825771.383943637,103.13032056359796,27.69812785150088,9.14413086649784e-06
full_geometry,photon,6561.452663029057,7244.359600749898,6894.455931709226,682.9069377208416,0.042999999999999705,2.347731415183091,0.8641187384217688,7825771.383943637,54.598405004258304,20.095784614459877,4.84101045873415e-06
full_geometry,photon,7244.359600749898,7998.342550070284,7612.0213900571825,753.9829493203861,0.04300000000000015,2.8694495074460002,0.8635918367030087,7825771.383943637,66.7313838940928,20.08353108611641,5.916790560675073e-06
full_geometry,photon,7998.342550070284,8830.799004185623,8404.270070999393,832.4564541153386,0.042999999999999705,2.8694495074460002,1.0089502605255254,7825771.383943637,66.73138389409348,23.463959547105404,5.916790560675073e-06
full_geometry,photon,8830.799004185623,9749.896377173867,9278.974901273308,919.0973729882444,0.04300000000000015,4.434603784234728,1.070884140670373,7825771.383943637,103.13032056359796,24.90428234117138,9.14413086649784e-06
full_geometry,photon,9749.896377173867,10764.65213629835,10244.717803103813,1014.7557591244822,0.04300000000000015,3.6520266458403636,0.9713706041285374,7825771.383943637,84.93085222884537,22.59001404950079,7.530460713586455e-06
full_geometry,photon,10764.65213629835,11885.022274370189,11310.973893337059,1120.3701380718394,0.04300000000000015,5.217180922629091,1.2704414979305723,7825771.383943637,121.32978889835054,29.545151114664367,1.0757801019409223e-05
full_geometry,photon,11885.022274370189,13121.998990192042,12488.204445903964,1236.9767158218528,0.04300000000000015,9.13006661460091,1.5697278953618077,7825771.383943637,212.32713057211345,36.505299892134936,1.882615178396614e-05
full_geometry,photon,13121.998990192042,14487.718535447602,13787.959529688575,1365.7195452555607,0.04299999999999926,9.390925660732364,1.6324833302280335,7825771.383943637,218.3936200170355,37.96472860995492,1.93640418349366e-05
full_geometry,photon,14487.718535447602,15995.580286146678,15222.991328804188,1507.8617506990759,0.04300000000000015,10.956079937521093,1.7847289757173626,7825771.383943637,254.79255668653616,41.505325016682704,2.259138214075937e-05
full_geometry,photon,15995.580286146678,17660.37820686164,16807.37925708736,1664.7979207149601,0.04300000000000015,8.347489476206547,1.5511324553098247,7825771.383943637,194.1276622373609,36.072847797902774,1.7212481631054758e-05
full_geometry,photon,17660.37820686164,19498.445997580457,18556.66809433575,1838.0677907188183,0.04300000000000015,12.521234214309821,1.8909761135089809,7825771.383943637,291.19149335604135,43.97618868625521,2.581872244658214e-05
full_geometry,photon,19498.445997580457,21527.817347243737,20488.020499575057,2029.3713496632809,0.04300000000000015,17.216697044676003,2.1087863774071756,7825771.383943637,400.3883033645568,49.04154366063182,3.550074336405044e-05
full_geometry,photon,21527.817347243737,23768.402866248736,22620.3853976962,2240.585519004999,0.04299999999999926,22.955596059568006,2.3973718183360773,7825771.383943637,533.8510711527534,55.7528329845609,4.733432448540059e-05
full_geometry,photon,23768.402866248736,26242.18543384439,24974.68389154141,2473.7825675956556,0.04300000000000015,22.17301892117364,2.4768863914228816,7825771.383943637,515.6516028179898,57.60200910285751,4.57206543324892e-05
full_geometry,photon,26242.18543384439,28973.435877013213,27574.014523463586,2731.250443168821,0.04300000000000015,27.390199843802733,2.8749168661807745,7825771.383943637,636.9813917163405,66.85853177164569,5.647845535189843e-05
full_geometry,photon,28973.435877013213,31988.951096913974,30443.879900225405,3015.5152199007607,0.04300000000000015,29.21621316672292,2.9506662357400186,7825771.383943637,679.4468178307632,68.6201450172095,6.024368570869166e-05
full_geometry,photon,31988.951096913974,35318.3169791957,33612.43690470534,3329.3658822817233,0.04300000000000015,33.12909885869474,3.1763187022727757,7825771.383943637,770.4441595045262,73.86787679704103,6.831203647324858e-05
full_geometry,photon,35318.3169791957,38994.19866765436,37110.772949292594,3675.881688458663,0.04300000000000015,39.12885691971821,3.545724632707317,7825771.383943637,909.9734167376296,82.45871238854197,8.068350764556922e-05
full_geometry,photon,38994.19866765436,43052.661049171096,40973.210981354176,4058.462381516736,0.04300000000000015,54.519540641474045,3.9931412456248605,7825771.383943637,1267.896293987764,92.86374989825225,0.00011241902065282646
full_geometry,photon,43052.661049171096,47533.52259428049,45237.64623324996,4480.861545109394,0.04299999999999926,57.12813110278859,4.157710147730877,7825771.383943637,1328.5611884369669,96.69093366816159,0.00011779792116253108
full_geometry,photon,47533.52259428049,52480.74602497723,49945.9180208248,4947.223430696737,0.04300000000000015,85.04004903885429,4.981763916598515,7825771.383943637,1977.6755590431162,115.85497480461623,0.00017535215661637055
full_geometry,photon,52480.74602497723,57942.86964268809,55144.22023817434,5462.123617710866,0.04300000000000015,111.38681269813127,6.015668446801409,7825771.383943637,2590.390992979788,139.89926620468344,0.00022967905176438726
full_geometry,photon,57942.86964268809,63973.48354826482,60883.554576139526,6030.613905576727,0.04300000000000015,137.73357635740825,6.489308538849573,7825771.383943637,3203.10642691646,150.91415206626863,0.000284005946912404
full_geometry,photon,63973.48354826482,70631.75542629622,67220.23091115669,6658.271878031403,0.04300000000000015,198.51373410603728,8.09270707174949,7825771.383943637,4616.5984675822465,188.20249004068518,0.00040933432878852166
full_geometry,photon,70631.75542629622,77983.01105232578,74216.41977388851,7351.255626029553,0.04299999999999926,326.07380766431885,10.29495278655679,7825771.383943637,7583.111806147081,239.4175066641155,0.0006723625637130778
full_geometry,photon,77983.01105232578,86099.37521845999,81940.7623180277,8116.364166134212,0.04300000000000015,470.5897192211446,12.405097547946278,7825771.383943637,10943.946958631232,288.49064064991245,0.0009703536519507131
full_geometry,photon,86099.37521845999,95060.4793656281,90469.04377381186,8961.10414716811,0.04300000000000015,826.6623171905787,15.711589473953012,7825771.383943637,19224.705050943623,365.3858017198362,0.0017045735715253898
full_geometry,photon,95060.4793656281,104954.2428652322,99884.93699365047,9893.763499604102,0.04300000000000015,1328.815980993628,20.697085386284645,7825771.383943637,30902.697232409846,481.32756712289705,0.002740011919643526
full_geometry,photon,104954.2428652322,115877.73561551262,110280.82338495519,10923.49275028042,0.04300000000000015,2019.5707351497194,24.906124122422593,7825771.383943637,46966.76128255145,579.2121888935467,0.004164344774613306
full_geometry,photon,115877.73561551262,127938.13041575227,121758.69928452552,12060.39480023965,0.04299999999999926,2969.8802402066103,29.30875149846675,7825771.383943637,69066.98233038747,681.598872057378,0.0061238782302987
full_geometry,photon,127938.13041575227,141253.75446227554,134431.17666713052,13315.62404652327,0.04300000000000104,3877.9305797902043,33.86652746141259,7825771.383943637,90184.43208814212,787.5936618932969,0.007996273497726877
full_geometry,photon,141253.75446227554,155955.25028269523,148422.58800645728,14701.495820419688,0.04299999999999926,4792.502395527084,37.55744358852267,7825771.383943637,111453.54408202713,873.428920663333,0.009882116016429314
full_geometry,photon,155955.25028269523,172186.8574986006,163870.20612846327,16231.607215905387,0.04300000000000015,5687.509782804103,42.012707318137316,7825771.383943637,132267.66936753684,977.0397050729574,0.011727616781308963
full_geometry,photon,172186.8574986006,190107.82799232996,180925.59102538202,17920.970493729343,0.04300000000000015,6597.907853802881,44.457531295722426,7825771.383943637,153439.717530299,1033.896076644704,0.013604853059195874
full_geometry,photon,190107.82799232996,209893.988362352,199756.07684427054,19786.16037002206,0.04299999999999926,7222.143551195451,45.54412351768715,7825771.383943637,167956.82677199013,1059.165663202045,0.014892023951168188
full_geometry,photon,209893.988362352,231739.46499684796,220546.41363927478,21845.47663449595,0.04300000000000104,7861.769932309779,46.41738017342334,7825771.383943637,182831.85889092067,1079.473957521447,0.01621093035614776
full_geometry,photon,231739.46499684796,255858.58869056427,243500.57999520234,24119.123693716305,0.04299999999999926,8319.577558270483,47.2371872780338,7825771.383943637,193478.54786675874,1098.5392390240609,0.01715492739560092
full_geometry,photon,255858.58869056427,282487.9974915705,268843.7843064572,26629.40880100621,0.04300000000000015,8668.867821040503,48.68295435995721,7825771.383943637,201601.57723349938,1132.1617293013264,0.017875162173850375
full_geometry,photon,282487.9974915705,311888.95840939356,296824.674346324,29400.960917823075,0.04300000000000015,9217.193536008815,50.88081134883205,7825771.383943637,214353.3380467159,1183.2746825309737,0.019005807060990275
full_geometry,photon,311888.95840939356,344349.9307633384,327717.7768051718,32460.972353944846,0.04300000000000015,9550.310537918685,50.42829352059575,7825771.383943637,222100.24506787563,1172.7510121068738,0.019692692656079556
full_geometry,photon,344349.9307633384,380189.39632056124,361826.19073242985,35839.46555722284,0.04300000000000015,10247.325909181935,51.92831274404658,7825771.383943637,238309.90486469533,1207.6351800941022,0.021129934872272636
full_geometry,photon,380189.39632056124,419758.9839910069,399484.56130828516,39569.587670445675,0.04299999999999926,10466.708366978484,52.935264480226216,7825771.383943637,243411.8224878759,1231.0526623308633,0.021582300405138786
full_geometry,photon,419758.9839910069,463446.91973628843,441062.3631214368,43687.93574528152,0.04300000000000104,10849.649446699459,51.87368719868396,7825771.383943637,252317.42899300458,1206.3648185740165,0.02237192299996342
full_geometry,photon,463446.91973628843,511681.8355403073,486967.5251658631,48234.91580401885,0.04299999999999926,22345.446750666524,74.97242853938624,7825771.383943637,519661.55234109086,1743.5448497531984,0.046076199656180664
full_geometry,photon,511681.8355403073,564936.9748123023,537650.4331222539,53255.139271994994,0.04300000000000015,9216.932676962686,49.6899757825387,7825771.383943637,214347.27155727101,1155.5808321520587,0.019005269170939306
full_geometry,photon,564936.9748123023,623734.8354824191,593608.3481913701,58797.86067011685,0.04300000000000015,9579.526751085408,50.75506439279737,7825771.383943637,222779.6918857064,1180.3503347162139,0.01975293634178825
full_geometry,photon,623734.8354824191,688652.2963442748,655390.2858334767,64917.46086185565,0.04299999999999926,9896.209633088993,50.16530709302189,7825771.383943637,230144.410071841,1166.6350486749477,0.020405934863666386
full_geometry,photon,688652.2963442748,760326.2769401822,723602.4022802506,71673.98059590743,0.04300000000000104,10206.892757031557,51.10348023490303,7825771.383943637,237369.59900072817,1188.4530287186465,0.021046561914372208
full_geometry,photon,760326.2769401822,839459.9865193964,798913.941667404,79133.70957921422,0.04299999999999926,10359.495299018457,53.112739965731485,7825771.383943637,240918.4953260148,1235.179999203079,0.021361227594189926
full_geometry,photon,839459.9865193964,926829.8233793485,882063.8021366722,87369.83685995208,0.04300000000000015,10826.954709686024,54.39333349302794,7825771.383943637,251789.64441130203,1264.9612440239011,0.022325126565528996
full_geometry,photon,926829.8233793485,1023292.9922807537,973867.7853286328,96463.16890140518,0.04300000000000015,10987.643882103002,53.01287189821269,7825771.383943637,255526.60190937127,1232.8574860049418,0.022656466836926802
full_geometry,photon,1023292.9922807537,1129795.9146727975,1075226.6003927256,106502.92239204387,0.04300000000000015,11359.628881886456,52.649889494786954,7825771.383943637,264177.4158578236,1224.4160347624832,0.02342349804961068
full_geometry,photon,1129795.9146727975,1247383.5142429431,1187134.7010435988,117587.5995701456,0.04300000000000015,11602.749512880966,56.74921627005862,7825771.383943637,269831.3840204867,1319.749215582754,0.023924811577115138
full_geometry,photon,1247383.5142429431,1377209.4688939445,1310690.0423660758,129825.95465100138,0.04299999999999926,11925.95387103784,57.024421974118795,7825771.383943637,277347.76444274525,1326.1493482353435,0.024591257350267542
full_geometry,photon,1377209.4688939445,1520547.529732497,1447104.8530949273,143338.06083855242,0.04300000000000104,12255.679705347999,55.43961514202457,7825771.383943637,285015.80710110936,1289.2933753958891,0.025271150374694205
full_geometry,photon,1520547.529732497,1678804.018122559,1597717.5290586404,158256.488390062,0.04299999999999926,12402.543348320007,56.948197159096175,7825771.383943637,288431.2406586098,1324.3766781185384,0.025573982473390575
full_geometry,photon,1678804.018122559,1853531.6234148105,1764005.764476413,174727.60529225157,0.04300000000000015,12734.61691404535,57.31791379621649,7825771.383943637,296153.88172198384,1332.9747394468905,0.02625871650827597
full_geometry,photon,1853531.6234148105,2046444.636724674,1947601.04994242,192913.0133098634,0.04300000000000015,13091.21123010705,57.14500770129089,7825771.383943637,304446.77279318613,1328.9536674718765,0.026994012207952597
full_geometry,photon,2046444.636724674,2259435.7702209735,2150304.679340254,212991.13349629962,0.04299999999999926,13489.021275457519,59.53267015067034,7825771.383943637,313698.1691966919,1384.480701178404,0.027814294535682554
full_geometry,photon,2259435.7702209735,2494594.726942956,2374105.4227349586,235158.95672198245,0.04300000000000104,13780.92254807861,60.716293916039895,7825771.383943637,320486.5708855413,1412.0068352567077,0.028416193502718484
full_geometry,photon,2494594.726942956,2754228.7033381634,2621199.0386352423,259633.97639520746,0.04299999999999926,14110.126664296517,59.300559759336004,7825771.383943637,328142.4805650409,1379.082785100861,0.02909501074704323
full_geometry,photon,2754228.7033381634,3040885.025676277,2894009.8170650373,286656.32233811356,0.04300000000000015,14757.057098702522,60.48620656979925,7825771.383943637,343187.37438842957,1406.6559667395127,0.03042897807344997
full_geometry,photon,3040885.025676277,3357376.142429545,3195214.3648082186,316491.11675326806,0.04300000000000015,15173.909854420577,64.67976729668237,7825771.383943637,352881.62452140753,1504.1806348065616,0.031288526374900746
full_geometry,photon,3357376.142429545,3706807.217825752,3527767.866188735,349431.07539620716,0.04299999999999926,15687.802175299545,64.86650876768124,7825771.383943637,364832.60872790264,1508.5234597135432,0.03234816977531256
full_geometry,photon,3706807.217825752,4092606.5973001095,3894933.077036541,385799.37947435724,0.04300000000000104,16407.25142453009,64.44248681966997,7825771.383943637,381563.9866169697,1498.6624841783353,0.033831670535889084
full_geometry,photon,4092606.5973001095,4518559.443749217,4300312.33630544,425952.84644910786,0.04299999999999926,90550.95724742732,154.08714444249878,7825771.383943637,2105836.2150564855,3583.421963779103,0.18671562183317233
full_geometry,photon,4518559.443749217,4988844.874600116,4747882.909415968,470285.43085089885,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,4988844.874600116,5508076.964054029,5242036.0100846235,519232.0894539133,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,5508076.964054029,6081350.012787176,5787619.883491202,573273.0487331469,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,6081350.012787176,6714288.529259522,6389987.373482767,632938.5164723461,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,6714288.529259522,7413102.413009162,7055048.440506522,698813.8837496396,0.04299999999999926,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,7413102.413009162,8184647.881347903,7789328.145536717,771545.468338741,0.04300000000000104,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,8184647.881347903,9036494.737223005,8600030.668888556,851846.8558751019,0.04299999999999926,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,9036494.737223005,9977000.638225526,9495109.992021974,940505.9010025207,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,9977000.638225526,11015393.095414145,10483347.935810009,1038392.4571886193,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,11015393.095414145,12161860.006463679,11574440.320922365,1146466.9110495336,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,12161860.006463679,13427649.611378642,12779092.095662879,1265789.6049149632,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,13427649.611378642,14825180.851459514,14109122.364580953,1397531.2400808726,0.04299999999999926,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,14825180.851459514,16368165.214278068,15577580.348316003,1542984.362818554,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,16368165.214278068,18071741.260109257,17198873.412382394,1703576.0458311886,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
full_geometry,photon,18071741.260109257,19952623.149688788,18988908.42101362,1880881.8895795308,0.04300000000000015,0.0,0.0,7825771.383943637,0.0,0.0,0.0
