scenario,particle,side,energy_low_eV,energy_high_eV,energy_mid_eV,energy_width_eV,dlog10_energy,leakage_rate_per_s,leakage_std_per_s,leakage_rate_per_log10_energy,leakage_std_per_log10_energy,relative_uncertainty_percent
full_geometry,neutron,z_max,7356.422544596421,16218.100973589331,10922.783694308595,8861.67842899291,0.3433333333333337,12786.0,78.38488353346848,37240.776699029084,228.30548601981087,0.6130524286991121
full_geometry,neutron,z_max,16218.100973589331,35754.71604506223,24080.564675705467,19536.6150714729,0.3433333333333337,48321.60000000001,147.29577733277796,140742.52427184454,429.016827182848,0.30482388276211453
full_geometry,neutron,z_max,35754.71604506223,78825.48774020227,53088.444423098954,43070.771695140036,0.3433333333333329,40354.79999808279,133.4504700263279,117538.25242160051,388.6906893970721,0.33069292880318574
full_geometry,neutron,z_max,78825.48774020227,173780.08287493835,117039.73595386221,94954.59513473608,0.34333333333333454,99008.79997616746,204.87726136624116,288375.1455616518,596.7298874744866,0.206928335072799
full_geometry,neutron,z_max,173780.08287493835,383118.6849557293,258027.89931041183,209338.60208079094,0.34333333333333194,200307.59999715997,287.4997020285682,583420.1941664877,837.3777728987458,0.14352910325551527
full_geometry,neutron,z_max,383118.6849557293,844630.3185839704,568852.9308438424,461511.63362824114,0.3433333333333337,198052.79999485743,286.1399708683107,576852.8155190016,833.4173908785739,0.1444766097100069
full_geometry,neutron,z_max,844630.3185839704,1862087.1366628727,1254103.3655447527,1017456.8180789023,0.3433333333333336,124419.59999687743,227.987754076698,362387.18445692427,664.0420021651393,0.1832410280071788
full_geometry,neutron,z_max,1862087.1366628727,4105190.671273096,2764818.754010117,2243103.534610223,0.3433333333333339,45520.0,138.35469709178196,132582.52427184445,402.9748458983934,0.3039426561770254
full_geometry,neutron,z_max,4105190.671273096,9050376.921517164,6095368.972401719,4945186.250244068,0.3433333333333336,27232.4,103.53859313106047,79317.66990291256,301.56871785745744,0.38020370268893106
full_geometry,neutron,z_max,9050376.921517164,19952623.149688788,13437959.669446567,10902246.228171624,0.34333333333333116,2665.5999999999995,32.73817486735464,7763.883495145678,95.35390738064518,1.2281728266564618
full_geometry,neutron,z_min,0.001,0.0022046179206361,0.0014847955821041833,0.0012046179206361002,0.34333333333331656,0.0,0.0,0.0,0.0,
full_geometry,neutron,z_min,0.0022046179206361,0.0048603401759902,0.003273406948788313,0.0026557222553541,0.3433333333333486,0.0,0.0,0.0,0.0,
full_geometry,neutron,z_min,0.0048603401759902,0.010715193052376,0.007216611620833848,0.0058548528763858005,0.34333333333333227,1.2000000000000002,0.6920475170725546,3.4951456310679725,2.015672379822981,57.67062642271288
full_geometry,neutron,z_min,0.010715193052376,0.0236229066263446,0.015909871305561672,0.0129077135739686,0.3433333333333356,1.6,1.057794765484443,4.660194174757251,3.0809556276245713,66.11217284277768
full_geometry,neutron,z_min,0.0236229066263446,0.0520794832859546,0.03507518739525678,0.028456576659610003,0.34333333333333343,22.400000000000002,3.3656140390026565,65.24271844660193,9.80275933690094,15.025062674119
full_geometry,neutron,z_min,0.0520794832859546,0.1148153621496884,0.07732738670125561,0.0627358788637338,0.34333333333333416,98.80000000000013,7.115633548931222,287.76699029126183,20.725146259022928,7.202058247906086
full_geometry,neutron,z_min,0.1148153621496884,0.2531240049595366,0.17047734247755247,0.13830864280984817,0.34333333333333327,225.6000000000004,10.824622001325121,657.087378640778,31.52802524657803,4.798148050232759
full_geometry,neutron,z_min,0.2531240049595366,0.5580417174769969,0.3758374042884445,0.30491771251746036,0.3433333333333333,645.6000000000008,16.9026328320625,1880.3883495145656,49.230969413774275,2.6181277620914623
full_geometry,neutron,z_min,0.5580417174769969,1.2302687708123825,0.8285778767396917,0.6722270533353856,0.3433333333333333,1319.199999999998,24.41535785108746,3842.330097087373,71.11269277015765,1.8507700008404713
full_geometry,neutron,z_min,1.2302687708123825,2.712272579332029,1.8266976357030043,1.4820038085196465,0.34333333333333316,2177.999999999997,32.193719655924866,6343.689320388344,93.76811550269383,1.4781322156072043
full_geometry,neutron,z_min,2.712272579332029,5.979524734045527,4.027170343254594,3.267252154713498,0.34333333333333377,3011.1999999999994,36.22182124697971,8770.48543689319,105.50045023392134,1.2029032029416749
full_geometry,neutron,z_min,5.979524734045527,13.1825673855641,8.878371908193666,7.203042651518573,0.3433333333333337,3648.0000000000014,40.475779123472805,10625.242718446594,117.89061880623134,1.1095334189548463
full_geometry,neutron,z_min,13.1825673855641,29.06252429820869,19.57341781487664,15.87995691264459,0.3433333333333329,4197.200000000001,44.5021092281309,12224.854368932058,129.6177938683426,1.0602808831633204
full_geometry,neutron,z_min,29.06252429820869,64.07176188675551,43.151907682776596,35.009237588546824,0.3433333333333337,4525.999999999999,45.50761632751932,13182.524271844642,132.54645532287168,1.0054709749783326
full_geometry,neutron,z_min,64.07176188675551,141.25375446227554,95.13346898708754,77.18199257552003,0.3433333333333327,4764.8,45.98134273375065,13878.05825242721,133.92624097208952,0.9650214643584337
full_geometry,neutron,z_min,141.25375446227554,311.41055844467644,209.7329505812199,170.1568039824009,0.3433333333333337,5029.599998840002,45.764053905656695,14649.320384970863,133.29336089026208,0.9098945028672549
full_geometry,neutron,z_min,311.41055844467644,686.5412978224565,462.3810213992613,375.13073937778006,0.34333333333333377,5856.000000000003,52.689841506625314,17056.310679611637,153.46555778628712,0.8997582224492023
full_geometry,neutron,z_min,686.5412978224565,1513.5612484362102,1019.3734859388748,827.0199506137537,0.3433333333333328,7572.799999999998,61.13632554384828,22056.69902912624,178.06696760344187,0.8073146728270691
full_geometry,neutron,z_min,1513.5612484362102,3336.8242522829496,2247.3290549222215,1823.2630038467394,0.34333333333333377,11352.0,73.04522628900665,33064.07766990287,212.75308627865988,0.6434568911998472
full_geometry,neutron,z_min,3336.8242522829496,7356.422544596421,4954.501908047911,4019.5982923134716,0.3433333333333328,11490.8,71.1685286126052,33468.34951456315,207.28697654156886,0.6193522523462701
full_geometry,neutron,z_min,7356.422544596421,16218.100973589331,10922.783694308595,8861.67842899291,0.3433333333333337,15334.80000000001,85.99181107469582,44664.46601941746,250.46158565445356,0.5607625210286131
full_geometry,neutron,z_min,16218.100973589331,35754.71604506223,24080.564675705467,19536.6150714729,0.3433333333333337,60311.999999599975,162.93159779257144,175666.01941631042,474.5580518230231,0.27014789394092736
full_geometry,neutron,z_min,35754.71604506223,78825.48774020227,53088.444423098954,43070.771695140036,0.3433333333333329,49078.399998474146,146.39889252045975,142946.7961120608,426.404541321728,0.29829597648866163
full_geometry,neutron,z_min,78825.48774020227,173780.08287493835,117039.73595386221,94954.59513473608,0.34333333333333454,121602.79999990003,237.75725683313726,354182.9126210668,692.4968645625332,0.1955195578007519
full_geometry,neutron,z_min,173780.08287493835,383118.6849557293,258027.89931041183,209338.60208079094,0.34333333333333194,240594.39999419352,318.63714644223097,700760.3883326054,928.0693585696085,0.13243747420967444
full_geometry,neutron,z_min,383118.6849557293,844630.3185839704,568852.9308438424,461511.63362824114,0.3433333333333337,225696.79999884014,306.4155030252119,657369.3203849705,892.4723389083831,0.13576422130344185
full_geometry,neutron,z_min,844630.3185839704,1862087.1366628727,1254103.3655447527,1017456.8180789023,0.3433333333333336,130877.9999980705,238.08729576025982,381198.058246807,693.4581429910475,0.18191544473767163
full_geometry,neutron,z_min,1862087.1366628727,4105190.671273096,2764818.754010117,2243103.534610223,0.3433333333333339,42903.6,128.6014860231325,124961.94174757261,374.56743501883193,0.29974521024606915
full_geometry,neutron,z_min,4105190.671273096,9050376.921517164,6095368.972401719,4945186.250244068,0.3433333333333336,23528.800000000003,97.56171188236901,68530.48543689316,284.1603258709775,0.4146480563495334
full_geometry,neutron,z_min,9050376.921517164,19952623.149688788,13437959.669446567,10902246.228171624,0.34333333333333116,2304.400000000002,29.776415438865683,6711.844660194223,86.7274236083472,1.2921548098796067
full_geometry,photon,x_max,1000.0,1485.9356422870076,1218.9895989248669,485.93564228700757,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,1485.9356422870076,2208.004733018899,1811.3400926196027,722.0690907318915,0.17199999999999965,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,2208.004733018899,3280.9529311311903,2691.534803926915,1072.9481981122913,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,3280.9529311311903,4875.2849010338605,3999.4474976109736,1594.3319699026702,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,4875.2849010338605,7244.359600749898,5942.921586155723,2369.0746997160377,0.17200000000000013,0.521718092262909,0.368910400906812,3.033244722458771,2.144827912248905,70.7106781186548
full_geometry,photon,x_max,7244.359600749898,10764.65213629835,8830.799004185626,3520.2925355484513,0.17200000000000018,0.521718092262909,0.368910400906812,3.03324472245877,2.1448279122489047,70.7106781186548
full_geometry,photon,x_max,10764.65213629835,15995.580286146678,13121.998990192027,5230.928149848329,0.17199999999999965,1.043436184525818,0.5212816906037203,6.066489444917559,3.030707503510008,49.95817648787146
full_geometry,photon,x_max,15995.580286146678,23768.402866248736,19498.445997580435,7772.822580102058,0.17199999999999974,3.3911675997089095,0.9356887348987522,19.71609069598206,5.440050784295079,27.591934264147536
full_geometry,photon,x_max,23768.402866248736,35318.3169791957,28973.435877013213,11549.91411294696,0.17200000000000057,6.521476153286365,1.2837178540977914,37.915559030734556,7.463475895917367,19.68446750281971
full_geometry,photon,x_max,35318.3169791957,52480.74602497723,43052.66104917105,17162.42904578153,0.17199999999999974,12.260375168178365,1.790902875172273,71.2812509777813,10.412226018443464,14.60724366592416
full_geometry,photon,x_max,52480.74602497723,77983.01105232578,63973.483548264754,25502.26502734855,0.17199999999999974,40.69401119650695,3.4745344990810842,236.59308835178496,20.200781971401682,8.538196154473285
full_geometry,photon,x_max,77983.01105232578,115877.73561551262,95060.4793656281,37894.72456318684,0.17200000000000057,269.467394653793,8.727158427227495,1566.6708991499543,50.73929318155504,3.238669538643069
full_geometry,photon,x_max,115877.73561551262,172186.8574986006,141253.7544622754,56309.121883087995,0.17199999999999974,946.9183374571785,16.14960329439591,5505.339171262674,93.89304240927869,1.7054906062716548
full_geometry,photon,x_max,172186.8574986006,255858.58869056427,209893.98836235225,83671.73119196366,0.17199999999999974,1584.9795642947172,20.507205581136308,9214.997466829765,119.22793942521128,1.2938466869294676
full_geometry,photon,x_max,255858.58869056427,380189.3963205613,311888.95840939356,124330.80762999703,0.17200000000000065,1893.8366749143595,22.641500965314535,11010.678342525303,131.63663351927005,1.1955360916399191
full_geometry,photon,x_max,380189.3963205613,564936.9748123023,463446.91973628796,184747.57849174098,0.17199999999999965,2574.678785317457,26.514871393919147,14969.062705334081,154.15622903441397,1.029832208395265
full_geometry,photon,x_max,564936.9748123023,839459.9865193964,688652.2963442755,274523.01170709415,0.17199999999999965,1844.2734561493826,21.799669333788344,10722.52009389178,126.74226356853714,1.1820193616679484
full_geometry,photon,x_max,839459.9865193964,1247383.5142429431,1023292.9922807536,407923.5277235467,0.17200000000000057,1756.8856756953455,21.779997160865907,10214.451602879883,126.6278904701502,1.239693479329311
full_geometry,photon,x_max,1247383.5142429431,1853531.6234148105,1520547.5297324953,606148.1091718674,0.17199999999999974,1626.717011675749,20.52049635404199,9457.657044626463,119.30521136070942,1.2614668812556997
full_geometry,photon,x_max,1853531.6234148105,2754228.7033381634,2259435.770220976,900697.0799233529,0.17199999999999974,1528.3731512841905,19.964064745522393,8885.890414442982,116.07014386931641,1.306229746887919
full_geometry,photon,x_max,2754228.7033381634,4092606.5973001095,3357376.142429545,1338377.893961946,0.17200000000000057,1281.6004936438344,17.434715044558683,7451.165660719943,101.36462235208504,1.3603861055786943
full_geometry,photon,x_max,4092606.5973001095,6081350.012787176,4988844.874600122,1988743.4154870668,0.17199999999999974,1093.521121383058,17.648118890783444,6357.680938273603,102.60534238827599,1.6138800198447514
full_geometry,photon,x_max,6081350.012787176,9036494.737223005,7413102.4130091695,2955144.7244358286,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,9036494.737223005,13427649.611378642,11015393.095414145,4391154.874155637,0.17200000000000057,0.0,0.0,0.0,0.0,
full_geometry,photon,x_max,13427649.611378642,19952623.149688788,16368165.214278085,6524973.538310146,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,1000.0,1485.9356422870076,1218.9895989248669,485.93564228700757,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,1485.9356422870076,2208.004733018899,1811.3400926196027,722.0690907318915,0.17199999999999965,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,2208.004733018899,3280.9529311311903,2691.534803926915,1072.9481981122913,0.17200000000000018,0.2608590461314545,0.2608590461314546,1.516622361229385,1.5166223612293857,100.00000000000004
full_geometry,photon,x_min,3280.9529311311903,4875.2849010338605,3999.4474976109736,1594.3319699026702,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,4875.2849010338605,7244.359600749898,5942.921586155723,2369.0746997160377,0.17200000000000013,3.130308553577455,1.0397217103483003,18.19946833475263,6.044893664815695,33.214671734518326
full_geometry,photon,x_min,7244.359600749898,10764.65213629835,8830.799004185626,3520.2925355484513,0.17200000000000018,2.6085904613145456,0.9018775612758705,15.166223612293853,5.243474193464357,34.573367289758
full_geometry,photon,x_min,10764.65213629835,15995.580286146678,13121.998990192027,5230.928149848329,0.17199999999999965,8.086630430075092,1.5690028143053558,47.015293198111095,9.122109385496273,19.402430071121554
full_geometry,photon,x_min,15995.580286146678,23768.402866248736,19498.445997580435,7772.822580102058,0.17199999999999974,9.65178470686382,1.6883371431830207,56.115027365487414,9.815913623157112,17.492486565540236
full_geometry,photon,x_min,23768.402866248736,35318.3169791957,28973.435877013213,11549.91411294696,0.17200000000000057,21.390441782779277,2.5911707767998773,124.36303362080933,15.064946376743423,12.113685182911658
full_geometry,photon,x_min,35318.3169791957,52480.74602497723,43052.66104917105,17162.42904578153,0.17199999999999974,53.21524541081679,4.128404312280647,309.3909616907958,24.002350652794497,7.7579353067147325
full_geometry,photon,x_min,52480.74602497723,77983.01105232578,63973.483548264754,25502.26502734855,0.17199999999999974,182.86219133815,7.675386687608698,1063.152275221804,44.62434120702738,4.197361210341902
full_geometry,photon,x_min,77983.01105232578,115877.73561551262,95060.4793656281,37894.72456318684,0.17200000000000057,1104.7380603667093,19.116045193776614,6422.895699806429,111.13979763823576,1.7303690240771816
full_geometry,photon,x_min,115877.73561551262,172186.8574986006,141253.7544622754,56309.121883087995,0.17199999999999974,4248.611284343002,35.996800286126515,24701.22839734307,209.28372259375914,0.8472603840879032
full_geometry,photon,x_min,172186.8574986006,255858.58869056427,209893.98836235225,83671.73119196366,0.17199999999999974,7463.438168867047,45.31623792915198,43392.082377134066,263.4664995880933,0.607176436701572
full_geometry,photon,x_min,255858.58869056427,380189.3963205613,311888.95840939356,124330.80762999703,0.17200000000000065,9470.226810756332,50.56828459850775,55059.45820207149,294.0016546424858,0.5339712090218582
full_geometry,photon,x_min,380189.3963205613,564936.9748123023,463446.91973628796,184747.57849174098,0.17199999999999965,13430.327990077938,57.73321533530636,78083.30226789515,335.65822869364234,0.4298719687111031
full_geometry,photon,x_min,564936.9748123023,839459.9865193964,688652.2963442755,274523.01170709415,0.17199999999999965,10196.980113278565,52.16139563611723,59284.768100456895,303.2639281169612,0.5115376813199073
full_geometry,photon,x_min,839459.9865193964,1247383.5142429431,1023292.9922807536,407923.5277235467,0.17200000000000057,11631.965726047694,55.43493311369198,67627.7077095794,322.29612275402206,0.4765740754338317
full_geometry,photon,x_min,1247383.5142429431,1853531.6234148105,1520547.5297324953,606148.1091718674,0.17199999999999974,13011.64922103695,58.633822824145334,75649.12337812192,340.8943187450315,0.45062560347344327
full_geometry,photon,x_min,1853531.6234148105,2754228.7033381634,2259435.770220976,900697.0799233529,0.17199999999999974,14385.332957965198,60.54973237742396,83635.65673235593,352.0333277757212,0.42091297124893734
full_geometry,photon,x_min,2754228.7033381634,4092606.5973001095,3357376.142429545,1338377.893961946,0.17200000000000057,16449.249730957254,66.74253363503442,95635.17285440232,388.03798625019886,0.4057481935448151
full_geometry,photon,x_min,4092606.5973001095,6081350.012787176,4988844.874600122,1988743.4154870668,0.17199999999999974,23973.728916619064,77.92181818529475,139382.14486406452,453.0338266586911,0.32503002956406085
full_geometry,photon,x_min,6081350.012787176,9036494.737223005,7413102.4130091695,2955144.7244358286,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,9036494.737223005,13427649.611378642,11015393.095414145,4391154.874155637,0.17200000000000057,0.0,0.0,0.0,0.0,
full_geometry,photon,x_min,13427649.611378642,19952623.149688788,16368165.214278085,6524973.538310146,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,y_max,1000.0,1485.9356422870076,1218.9895989248669,485.93564228700757,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,y_max,1485.9356422870076,2208.004733018899,1811.3400926196027,722.0690907318915,0.17199999999999965,0.2608590461314545,0.2608590461314546,1.5166223612293896,1.5166223612293903,100.00000000000004
full_geometry,photon,y_max,2208.004733018899,3280.9529311311903,2691.534803926915,1072.9481981122913,0.17200000000000018,0.2608590461314545,0.2608590461314546,1.516622361229385,1.5166223612293857,100.00000000000004
full_geometry,photon,y_max,3280.9529311311903,4875.2849010338605,3999.4474976109736,1594.3319699026702,0.17199999999999974,0.2608590461314545,0.2608590461314546,1.516622361229389,1.5166223612293896,100.00000000000004
full_geometry,photon,y_max,4875.2849010338605,7244.359600749898,5942.921586155723,2369.0746997160377,0.17200000000000013,1.5651542767887272,0.6382588174244997,9.099734167376313,3.7108070780494145,40.77929101877637
full_geometry,photon,y_max,7244.359600749898,10764.65213629835,8830.799004185626,3520.2925355484513,0.17200000000000018,2.347731415183091,0.7802471677944739,13.649601251064468,4.536320742991123,33.23408984300809
full_geometry,photon,y_max,10764.65213629835,15995.580286146678,13121.998990192027,5230.928149848329,0.17199999999999965,4.173744738103273,1.0993033926023617,24.26595777967024,6.39129879419979,26.338539167633233
full_geometry,photon,y_max,15995.580286146678,23768.402866248736,19498.445997580435,7772.822580102058,0.17199999999999974,6.260617107154909,1.3153285303630906,36.39893666950534,7.6472588974598406,21.009566754367956
full_geometry,photon,y_max,23768.402866248736,35318.3169791957,28973.435877013213,11549.91411294696,0.17200000000000057,10.434361845258183,1.9633664793391554,60.66489444917528,11.41492139150668,18.81635416191161
full_geometry,photon,y_max,35318.3169791957,52480.74602497723,43052.66104917105,17162.42904578153,0.17199999999999974,32.868239812563296,3.099989903814666,191.09441751490317,18.023197115201576,9.431566525901246
full_geometry,photon,y_max,52480.74602497723,77983.01105232578,63973.483548264754,25502.26502734855,0.17199999999999974,114.7779802978402,6.2217456324943665,667.3138389409324,36.17293972380451,5.420678789040726
full_geometry,photon,y_max,77983.01105232578,115877.73561551262,95060.4793656281,37894.72456318684,0.17200000000000057,743.9699995669075,15.405308598243712,4325.406974226192,89.56574766420734,2.0706894911369695
full_geometry,photon,y_max,115877.73561551262,172186.8574986006,141253.7544622754,56309.121883087995,0.17199999999999974,2653.4582172491564,28.731803247868083,15427.082658425352,167.04536772016354,1.0828059421133218
full_geometry,photon,y_max,172186.8574986006,255858.58869056427,209893.98836235225,83671.73119196366,0.17199999999999974,4576.771964376372,35.66213398824962,26609.139327769648,207.3379883037772,0.779198401533403
full_geometry,photon,y_max,255858.58869056427,380189.3963205613,311888.95840939356,124330.80762999703,0.17200000000000065,5787.67965651858,39.78168603222785,33649.30032859626,231.2888722803936,0.687351207965049
full_geometry,photon,y_max,380189.3963205613,564936.9748123023,463446.91973628796,184747.57849174098,0.17199999999999965,8036.284634171721,46.60545249482529,46722.58508239382,270.96193310944994,0.579937802310418
full_geometry,photon,y_max,564936.9748123023,839459.9865193964,688652.2963442755,274523.01170709415,0.17199999999999965,6154.7083344255425,39.925547386066135,35783.18799084625,232.125275500385,0.64869925943928
full_geometry,photon,y_max,839459.9865193964,1247383.5142429431,1023292.9922807536,407923.5277235467,0.17200000000000057,6847.549960950684,41.08581283929916,39811.336982271285,238.87100487964548,0.6000074928054265
full_geometry,photon,y_max,1247383.5142429431,1853531.6234148105,1520547.5297324953,606148.1091718674,0.17199999999999974,7467.351054559023,43.543042430382116,43414.83171255253,253.15722343245454,0.5831122992911643
full_geometry,photon,y_max,1853531.6234148105,2754228.7033381634,2259435.770220976,900697.0799233529,0.17199999999999974,8056.631639769977,45.919031001874046,46840.8816265697,266.9711104760123,0.5699532143830901
full_geometry,photon,y_max,2754228.7033381634,4092606.5973001095,3357376.142429545,1338377.893961946,0.17200000000000057,8970.681737414594,47.94294357599322,52155.12638031723,278.73804404647126,0.5344403578162241
full_geometry,photon,y_max,4092606.5973001095,6081350.012787176,4988844.874600122,1988743.4154870668,0.17199999999999974,12393.413281705409,55.82403155887722,72054.7283820083,324.55832301672854,0.4504330670654073
full_geometry,photon,y_max,6081350.012787176,9036494.737223005,7413102.4130091695,2955144.7244358286,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,y_max,9036494.737223005,13427649.611378642,11015393.095414145,4391154.874155637,0.17200000000000057,0.0,0.0,0.0,0.0,
full_geometry,photon,y_max,13427649.611378642,19952623.149688788,16368165.214278085,6524973.538310146,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,1000.0,1485.9356422870076,1218.9895989248669,485.93564228700757,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,1485.9356422870076,2208.004733018899,1811.3400926196027,722.0690907318915,0.17199999999999965,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,2208.004733018899,3280.9529311311903,2691.534803926915,1072.9481981122913,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,3280.9529311311903,4875.2849010338605,3999.4474976109736,1594.3319699026702,0.17199999999999974,0.2608590461314545,0.2608590461314546,1.516622361229389,1.5166223612293896,100.00000000000004
full_geometry,photon,y_min,4875.2849010338605,7244.359600749898,5942.921586155723,2369.0746997160377,0.17200000000000013,1.043436184525818,0.5217180922629092,6.066489444917542,3.033244722458772,50.00000000000002
full_geometry,photon,y_min,7244.359600749898,10764.65213629835,8830.799004185626,3520.2925355484513,0.17200000000000018,2.6085904613145456,0.8226986597776309,15.166223612293853,4.783131742893198,31.5380536722138
full_geometry,photon,y_min,10764.65213629835,15995.580286146678,13121.998990192027,5230.928149848329,0.17199999999999965,8.347489476206546,1.457641516081887,48.53191555934048,8.47465997722029,17.46203478586835
full_geometry,photon,y_min,15995.580286146678,23768.402866248736,19498.445997580435,7772.822580102058,0.17199999999999974,17.47755609080746,2.064339967146663,101.61369820236912,12.001976553178292,11.811376581605872
full_geometry,photon,y_min,23768.402866248736,35318.3169791957,28973.435877013213,11549.91411294696,0.17200000000000057,30.259649351248743,2.7963031079994596,175.9281939026084,16.25757620929913,9.24102944994656
full_geometry,photon,y_min,35318.3169791957,52480.74602497723,43052.66104917105,17162.42904578153,0.17199999999999974,51.91095018015952,3.760619785487369,301.8078498846488,21.864068520275435,7.244367079461949
full_geometry,photon,y_min,52480.74602497723,77983.01105232578,63973.483548264754,25502.26502734855,0.17199999999999974,138.77701254193408,6.145598305473666,806.8430961740366,35.730222706242294,4.428397897394324
full_geometry,photon,y_min,77983.01105232578,115877.73561551262,95060.4793656281,37894.72456318684,0.17200000000000057,694.667639848063,13.771381619568833,4038.7653479538412,80.06617220679527,1.982441793687251
full_geometry,photon,y_min,115877.73561551262,172186.8574986006,141253.7544622754,56309.121883087995,0.17199999999999974,2573.1136310406678,26.37685423480005,14959.962971166697,153.3538036906982,1.0250948079635418
full_geometry,photon,y_min,172186.8574986006,255858.58869056427,209893.98836235225,83671.73119196366,0.17199999999999974,4465.906869770502,35.37978633193611,25964.574824247145,205.69643216241957,0.7922195281639233
full_geometry,photon,y_min,255858.58869056427,380189.3963205613,311888.95840939356,124330.80762999703,0.17200000000000065,5603.513169949779,39.04886854020804,32578.56494156836,227.02830546632495,0.6968640450354829
full_geometry,photon,y_min,380189.3963205613,564936.9748123023,463446.91973628796,184747.57849174098,0.17199999999999965,7906.898547290517,44.23674831292913,45970.34039122403,257.19039716819316,0.5594702910167968
full_geometry,photon,y_min,564936.9748123023,839459.9865193964,688652.2963442755,274523.01170709415,0.17199999999999965,6167.229568639847,40.134732372754286,35855.985864185226,233.34146728345561,0.6507740943654513
full_geometry,photon,y_min,839459.9865193964,1247383.5142429431,1023292.9922807536,407923.5277235467,0.17200000000000057,7183.275553321864,44.01463036709301,41763.22996117349,255.89901376216784,0.6127376019528961
full_geometry,photon,y_min,1247383.5142429431,1853531.6234148105,1520547.5297324953,606148.1091718674,0.17199999999999974,8179.496250497892,46.02372761932162,47555.210758708745,267.5798117402424,0.5626719080226991
full_geometry,photon,y_min,1853531.6234148105,2754228.7033381634,2259435.770220976,900697.0799233529,0.17199999999999974,9265.191600497006,49.022772157942235,53867.393026145466,285.016117197339,0.5291069442677531
full_geometry,photon,y_min,2754228.7033381634,4092606.5973001095,3357376.142429545,1338377.893961946,0.17200000000000057,10959.992823213062,53.942603110545036,63720.88850705248,313.6197855264236,0.4921773579659249
full_geometry,photon,y_min,4092606.5973001095,6081350.012787176,4988844.874600122,1988743.4154870668,0.17199999999999974,17226.087970336735,65.57600437413133,100151.67424614396,381.25583938448506,0.38067844821791796
full_geometry,photon,y_min,6081350.012787176,9036494.737223005,7413102.4130091695,2955144.7244358286,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,9036494.737223005,13427649.611378642,11015393.095414145,4391154.874155637,0.17200000000000057,0.0,0.0,0.0,0.0,
full_geometry,photon,y_min,13427649.611378642,19952623.149688788,16368165.214278085,6524973.538310146,0.17199999999999974,0.0,0.0,0.0,0.0,
full_geometry,photon,z_max,1000.0,1485.9356422870076,1218.9895989248669,485.93564228700757,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,z_max,1485.9356422870076,2208.004733018899,1811.3400926196027,722.0690907318915,0.17199999999999965,0.2608590461314545,0.2608590461314546,1.5166223612293896,1.5166223612293903,100.00000000000004
full_geometry,photon,z_max,2208.004733018899,3280.9529311311903,2691.534803926915,1072.9481981122913,0.17200000000000018,0.0,0.0,0.0,0.0,
full_geometry,photon,z_max,3280.9529311311903,4875.2849010338605,3999.4474976109736,1594.3319699026702,0.17199999999999974,0.7825771383943635,0.451821121513633,4.5498670836881665,2.6268669855443822,57.7350269189626
full_geometry,photon,z_max,4875.2849010338605,7244.359600749898,5942.921586155723,2369.0746997160377,0.17200000000000013,2.0868723690516364,0.7359677537597953,12.132978889835087,4.278882289301133,35.26654359290072
full_geometry,photon,z_max,7244.359600749898,10764.65213629835,8830.799004185626,3520.2925355484513,0.17200000000000018,3.6520266458403636,1.0384075471388556,21.232713057211395,6.037253181039852,28.433734138320034
full_geometry,photon,z_max,10764.65213629835,15995.580286146678,13121.998990192027,5230.928149848329,0.17199999999999965,9.390925660732364,1.626617599920089,54.59840500425804,9.457079069302862,17.32116362843442
full_geometry,photon,z_max,15995.580286146678,23768.402866248736,19498.445997580435,7772.822580102058,0.17199999999999974,14.347247537230002,1.921598541641372,83.41422986761641,11.172084544426598,13.393499600916286
full_geometry,photon,z_max,23768.402866248736,35318.3169791957,28973.435877013213,11549.91411294696,0.17200000000000057,29.477072212854377,2.9805567797428694,171.37832681892024,17.32881848687709,10.111441048894628
full_geometry,photon,z_max,35318.3169791957,52480.74602497723,43052.66104917105,17162.42904578153,0.17199999999999974,56.606413010525706,4.050576668305856,329.10705238677787,23.54986435061548,7.1556851121315
full_geometry,photon,z_max,52480.74602497723,77983.01105232578,63973.483548264754,25502.26502734855,0.17199999999999974,177.90586946165234,7.565258296806148,1034.3364503584455,43.98405986515209,4.252393875311034
