timestamp,raw,dec_val,tail,dt_s
2026-08-06 13:51:53.521,J30J40,0,40,1.000
2026-08-06 13:51:54.521,J32J40,2,40,1.000
2026-08-06 13:51:55.521,J30J40,0,40,1.000
2026-08-06 13:51:56.522,J30J40,0,40,1.000
2026-08-06 13:51:57.522,J31J40,1,40,1.000
2026-08-06 13:51:58.522,J30J40,0,40,1.000
2026-08-06 13:51:59.523,J30J40,0,40,1.001
2026-08-06 13:52:00.524,J30J40,0,40,1.001
2026-08-06 13:52:01.524,J31J40,1,40,1.000
2026-08-06 13:52:02.524,J30J40,0,40,1.000
2026-08-06 13:52:03.525,J30J40,0,40,1.000
2026-08-06 13:52:04.525,J30J40,0,40,1.000
2026-08-06 13:52:05.525,J32J40,2,40,1.000
2026-08-06 13:52:06.525,J31J40,1,40,1.000
2026-08-06 13:52:07.526,J30J40,0,40,1.000
2026-08-06 13:52:08.526,J30J40,0,40,1.000
2026-08-06 13:52:09.526,J30J40,0,40,1.000
2026-08-06 13:52:10.527,J30J40,0,40,1.001
2026-08-06 13:52:11.527,J32J40,2,40,1.000
2026-08-06 13:52:12.527,J30J40,0,40,1.000
2026-08-06 13:52:13.528,J30J40,0,40,1.001
2026-08-06 13:52:14.527,J30J40,0,40,1.000
2026-08-06 13:52:15.528,J32J40,2,40,1.001
2026-08-06 13:52:16.528,J31J40,1,40,1.000
2026-08-06 13:52:17.528,J32J40,2,40,1.000
2026-08-06 13:52:18.528,J31J40,1,40,1.000
2026-08-06 13:52:19.529,J30J40,0,40,1.000
2026-08-06 13:52:20.529,J30J40,0,40,1.000
2026-08-06 13:52:21.529,J30J40,0,40,1.000
2026-08-06 13:52:22.530,J31J40,1,40,1.000
2026-08-06 13:52:23.530,J30J40,0,40,1.000
2026-08-06 13:52:24.530,J31J40,1,40,1.000
2026-08-06 13:52:25.530,J30J40,0,40,1.000
2026-08-06 13:52:26.531,J32J40,2,40,1.000
2026-08-06 13:52:27.531,J31J40,1,40,1.000
2026-08-06 13:52:28.531,J31J40,1,40,1.000
2026-08-06 13:52:29.532,J31J40,1,40,1.001
2026-08-06 13:52:30.533,J30J40,0,40,1.000
2026-08-06 13:52:31.533,J31J40,1,40,1.000
2026-08-06 13:52:32.534,J31J40,1,40,1.001
2026-08-06 13:52:33.534,J30J40,0,40,0.999
2026-08-06 13:52:34.535,J30J40,0,40,1.001
2026-08-06 13:52:35.534,J30J40,0,40,0.999
2026-08-06 13:52:36.534,J31J40,1,40,1.000
2026-08-06 13:52:37.534,J31J40,1,40,1.000
2026-08-06 13:52:38.535,J30J40,0,40,1.000
2026-08-06 13:52:39.535,J30J40,0,40,1.000
2026-08-06 13:52:40.535,J31J40,1,40,1.000
2026-08-06 13:52:41.536,J30J40,0,40,1.000
2026-08-06 13:52:42.536,J30J40,0,40,1.000
2026-08-06 13:52:43.536,J30J40,0,40,1.000
2026-08-06 13:52:44.536,J31J40,1,40,1.000
2026-08-06 13:52:45.536,J31J40,1,40,1.000
2026-08-06 13:52:46.538,J30J40,0,40,1.001
2026-08-06 13:52:47.537,J31J40,1,40,0.999
2026-08-06 13:52:48.537,J30J40,0,40,1.000
2026-08-06 13:52:49.538,J31J40,1,40,1.001
2026-08-06 13:52:50.539,J30J40,0,40,1.000
2026-08-06 13:52:51.540,J31J40,1,40,1.001
2026-08-06 13:52:52.539,J30J40,0,40,0.998
2026-08-06 13:52:53.539,J32J40,2,40,1.000
2026-08-06 13:52:54.539,J30J40,0,40,1.001
2026-08-06 13:52:55.539,J31J40,1,40,1.000
2026-08-06 13:52:56.539,J30J40,0,40,1.000
2026-08-06 13:52:57.540,J30J40,0,40,1.000
2026-08-06 13:52:58.540,J30J40,0,40,1.000
2026-08-06 13:52:59.540,J30J40,0,40,1.000
2026-08-06 13:53:00.541,J30J40,0,40,1.001
2026-08-06 13:53:01.544,J31J40,1,40,1.003
2026-08-06 13:53:02.542,J30J40,0,40,0.999
2026-08-06 13:53:03.542,J31J40,1,40,0.999
2026-08-06 13:53:04.542,J30J40,0,40,1.000
2026-08-06 13:53:05.542,J31J40,1,40,1.000
2026-08-06 13:53:06.543,J31J40,1,40,1.001
2026-08-06 13:53:07.542,J32J40,2,40,0.999
2026-08-06 13:53:08.543,J30J40,0,40,1.000
2026-08-06 13:53:09.543,J30J40,0,40,1.000
2026-08-06 13:53:10.543,J30J40,0,40,1.000
2026-08-06 13:53:11.544,J31J40,1,40,1.001
2026-08-06 13:53:12.544,J30J40,0,40,1.000
2026-08-06 13:53:13.544,J31J40,1,40,1.000
2026-08-06 13:53:14.544,J30J40,0,40,1.000
2026-08-06 13:53:15.545,J30J40,0,40,1.000
2026-08-06 13:53:16.545,J31J40,1,40,1.000
2026-08-06 13:53:17.545,J31J40,1,40,1.000
2026-08-06 13:53:18.546,J31J40,1,40,1.001
2026-08-06 13:53:19.546,J31J40,1,40,1.000
2026-08-06 13:53:20.546,J32J40,2,40,1.000
2026-08-06 13:53:21.546,J31J40,1,40,1.000
2026-08-06 13:53:22.547,J30J40,0,40,1.001
2026-08-06 13:53:23.547,J31J40,1,40,1.000
2026-08-06 13:53:24.548,J32J40,2,40,1.001
2026-08-06 13:53:25.547,J31J40,1,40,0.999
2026-08-06 13:53:26.548,J31J40,1,40,1.000
2026-08-06 13:53:27.548,J30J40,0,40,1.000
2026-08-06 13:53:28.549,J32J40,2,40,1.001
2026-08-06 13:53:29.548,J30J40,0,40,1.000
2026-08-06 13:53:30.549,J30J40,0,40,1.000
2026-08-06 13:53:31.549,J30J40,0,40,1.000
2026-08-06 13:53:32.549,J31J40,1,40,1.000
2026-08-06 13:53:33.549,J30J40,0,40,1.000
2026-08-06 13:53:34.550,J31J40,1,40,1.000
2026-08-06 13:53:35.551,J30J40,0,40,1.001
2026-08-06 13:53:36.550,J31J40,1,40,1.000
2026-08-06 13:53:37.550,J31J40,1,40,1.000
2026-08-06 13:53:38.551,J30J40,0,40,1.001
2026-08-06 13:53:39.551,J30J40,0,40,1.000
2026-08-06 13:53:40.551,J30J40,0,40,1.000
