point_name,position,distance_cm,height_cm,common_dose_x_cm,common_dose_y_cm,common_dose_z_cm,gamma_flux_x_cm,gamma_flux_y_cm,gamma_flux_z_cm,analysis_height_interval,analysis_height_interval_label,target_grid_origin,geometry_reconstruction_mode,measured_neutron_ap_component_uSv_h,u_measured_neutron_ap_component_uSv_h,measured_gamma_ap_component_uSv_h,u_measured_gamma_ap_component_uSv_h,measured_total_ap_estimate_uSv_h,u_measured_total_ap_estimate_uSv_h,neutron_component_available,gamma_component_available,total_estimate_available,neutron_height_interpolation_mode,gamma_height_interpolation_mode,neutron_support_minimum_height_cm,neutron_support_maximum_height_cm,gamma_support_minimum_height_cm,gamma_support_maximum_height_cm,horizontal_position_limit_cm,vertical_uncertainty_scope,result_status,relative_total_uncertainty_percent,hollow_neutron_ap_uSv_h,u_mc_hollow_neutron_ap_uSv_h,hollow_gamma_ap_uSv_h,u_mc_hollow_gamma_ap_uSv_h,hollow_total_ap_uSv_h,u_mc_hollow_total_ap_uSv_h,hollow_grid_status,massive_neutron_ap_uSv_h,u_mc_massive_neutron_ap_uSv_h,massive_gamma_ap_uSv_h,u_mc_massive_gamma_ap_uSv_h,massive_total_ap_uSv_h,u_mc_massive_total_ap_uSv_h,massive_grid_status,hollow_simulation_available,massive_simulation_available,hollow_neutron_comparison_available,hollow_to_measured_neutron_ratio,log10_hollow_to_measured_neutron_ratio,hollow_minus_measured_neutron_relative_residual_percent,massive_neutron_comparison_available,massive_to_measured_neutron_ratio,log10_massive_to_measured_neutron_ratio,massive_minus_measured_neutron_relative_residual_percent,hollow_massive_neutron_comparison_available,hollow_to_massive_neutron_ratio,log10_hollow_to_massive_neutron_ratio,u_mc_hollow_to_massive_neutron_ratio,hollow_minus_massive_neutron_relative_percent,hollow_central_agreement_gain_neutron_log10,hollow_centrally_closer_to_measured_neutron,hollow_gamma_comparison_available,hollow_to_measured_gamma_ratio,log10_hollow_to_measured_gamma_ratio,hollow_minus_measured_gamma_relative_residual_percent,massive_gamma_comparison_available,massive_to_measured_gamma_ratio,log10_massive_to_measured_gamma_ratio,massive_minus_measured_gamma_relative_residual_percent,hollow_massive_gamma_comparison_available,hollow_to_massive_gamma_ratio,log10_hollow_to_massive_gamma_ratio,u_mc_hollow_to_massive_gamma_ratio,hollow_minus_massive_gamma_relative_percent,hollow_central_agreement_gain_gamma_log10,hollow_centrally_closer_to_measured_gamma,hollow_total_comparison_available,hollow_to_measured_total_ratio,log10_hollow_to_measured_total_ratio,hollow_minus_measured_total_relative_residual_percent,massive_total_comparison_available,massive_to_measured_total_ratio,log10_massive_to_measured_total_ratio,massive_minus_measured_total_relative_residual_percent,hollow_massive_total_comparison_available,hollow_to_massive_total_ratio,log10_hollow_to_massive_total_ratio,u_mc_hollow_to_massive_total_ratio,hollow_minus_massive_total_relative_percent,hollow_central_agreement_gain_total_log10,hollow_centrally_closer_to_measured_total,comparison_dependence_status,simulation_measurement_ratio_uncertainty_status,hollow_massive_ratio_uncertainty_status
P3_x225_h85,P3,225.0,85.0,278.25,0.0,44.0,269.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,3.4833333333333334,1.6167116001150756,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.409396624777398,0.3709741160369594,0.0035287830283952,0.0011059139508638,1.4129254078057931,0.3709757644578283,exact hollow target point,0.7619025960245452,0.2465855064623224,0.0014569584085101,0.0007101575399863,0.7633595544330555,0.2465865290745049,exact massive target point,True,True,True,0.4046114712279611,-0.39296180861320684,-59.53885287720389,True,0.2187280179974771,-0.6600955823838071,-78.1271982002523,True,1.8498383285886497,0.2671337737706002,0.7716902762356117,84.98383285886497,0.2671337737706002,True,False,,,,False,,,,True,2.4220204281629205,0.3841778018132339,1.40352109787269,142.20204281629205,,,False,,,,False,,,,True,1.8509304031115035,0.26739008914032697,0.7704944200658381,85.09304031115036,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x300_h85,P3,300.0,85.0,353.25,0.0,44.0,344.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,2.079034941763727,1.2674227536101352,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,1.8912974958225472,0.550046407787025,0.0056816422277046,0.0016883615899775,1.896979138050252,0.5500489989848801,exact hollow target point,0.6345009943373818,0.2690462480989261,0.0006697513802756,0.0002962398466065,0.6351707457176575,0.269046411189883,exact massive target point,True,True,True,0.9096997158778318,-0.041101940930328755,-9.030028412216812,True,0.3051901541390688,-0.5154294814381473,-69.48098458609311,True,2.980763643716044,0.47432754050781856,1.532651809540394,198.0763643716044,0.4743275405078185,True,False,,,,False,,,,True,8.483210927264722,0.9285602654701668,4.520409261353149,748.3210927264722,,,False,,,,False,,,,True,2.986565661028549,0.4751720673532738,1.5330660047253235,198.6565661028549,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P3_x400_h85,P3,400.0,85.0,453.25,0.0,44.0,444.405,0.0,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,0.7666666666666666,0.6485274277536985,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,0.2046247297709191,0.1354317313717146,0.0018370168560778,0.0009169925114859,0.2064617466269969,0.1354348357609902,exact hollow target point,0.485841610369534,0.2840260755271255,0.0003739251687849,0.000218453082987,0.486215535538319,0.2840261595365643,exact massive target point,True,True,True,0.2669018214403293,-0.5736484624103757,-73.30981785596707,True,0.6337064483080879,-0.1981118736695024,-36.629355169191214,True,0.42117580175004016,-0.3755365887408733,0.37192839973432185,-57.88241982499598,-0.3755365887408733,False,False,,,,False,,,,True,4.912792744193536,0.6913284429559721,3.7751347613665773,391.27927441935356,,,False,,,,False,,,,True,0.4246300900246029,-0.37198923421941643,0.3729860938458046,-57.53699099753971,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P4_x0_h42,P4,0.0,42.0,50.10139789775538,41.10139789775538,1.0,43.84703841816037,34.84703841816037,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,43.14166666666667,5.130428085648809,2.935941378602709,0.8061332341125823,46.07760804526938,5.193374927073426,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,11.270929953592962,27.557171638416754,1.7985167313597483,0.0319806104123702,0.0036656808646,27.589152248829123,1.7985204669942332,exact hollow target point,17.701893173311774,1.4745276221812191,0.0058024312080461,0.0006322992986968,17.70769560451982,1.4745277577508682,exact massive target point,True,True,True,0.6387600147981476,-0.19466227771832378,-36.12399852018524,True,0.4103201044615439,-0.3868772033772163,-58.96798955384562,True,1.556735845630527,0.1922149256588926,0.16473489637844066,55.673584563052685,0.19221492565889253,True,True,0.010892795968423118,-1.9628606310060055,-98.91072040315768,True,0.001976344367886401,-2.7041373795650534,-99.80236556321135,True,5.511588033654482,0.7412767485590477,0.8716846721226802,451.1588033654482,0.7412767485590479,True,True,0.5987540026323394,-0.22275157033674944,-40.124599736766065,True,0.3843015372482601,-0.41532787830665985,-61.56984627517399,True,1.5580317656797251,0.1925763079699104,0.16476601295267482,55.803176567972514,0.1925763079699104,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P4_x20_h42,P4,20.0,42.0,64.24353352148633,55.243533521486334,1.0,57.98917404189133,48.98917404189133,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,27.43333333333333,3.753133589733692,2.1342107284304856,0.5917528938416705,29.56754406176381,3.7994977601990105,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,12.850231159754822,17.695444010998063,1.5810702861452577,0.0231779942073238,0.0031008045119789,17.718622005205386,1.5810733268005213,exact hollow target point,12.650542755496488,1.2041698178835762,0.0051742136284267,0.0007721907455204,12.655716969124915,1.204170065472611,exact massive target point,True,True,True,0.6450344110934896,-0.19041711614088236,-35.49655889065104,True,0.46113764600837753,-0.3361694217269735,-53.88623539916225,True,1.3987893130758864,0.1457523055860912,0.18261487022360998,39.87893130758863,0.14575230558609115,True,True,0.010860218205523253,-1.9641614487340373,-98.91397817944768,True,0.002424415527248265,-2.615392943199956,-99.75755844727517,True,4.479520149687254,0.6512314944659184,0.8978031058426624,347.9520149687254,0.6512314944659185,True,True,0.5992591731052419,-0.22238530932017878,-40.074082689475816,True,0.4280273310048449,-0.36852849891762146,-57.1972668995155,True,1.4000488513161296,0.14614318959744266,0.18262779098743048,40.00488513161295,0.14614318959744269,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P4_x71_h42,P4,71.0,42.0,100.30597936200024,91.30597936200024,1.0,94.05161988240523,85.05161988240525,1.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,71.89600665557404,15.38606506140286,0.9250738271217954,0.2690908070372506,72.82108048269583,15.388417980291338,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,21.131817707577166,6.267532982046007,0.8856012775076274,0.0123061439503434,0.0023555887502409,6.279839125996351,0.8856044102879693,exact hollow target point,5.230060516129014,0.7766678391108236,0.0025359693844018,0.0004710264750707,5.232596485513416,0.7766679819427451,exact massive target point,True,True,True,0.08717498055311101,-1.0596081408338616,-91.2825019446889,True,0.07274479848629439,-1.1381980548432353,-92.72552015137056,True,1.1983672010519812,0.07858991400937365,0.2456451302262356,19.83672010519813,0.07858991400937376,True,True,0.013302877661809764,-1.8760544028327222,-98.66971223381904,True,0.0027413697264487774,-2.562032387544032,-99.72586302735513,True,4.852639005043135,0.6859779847113098,1.2942876035457156,385.2639005043135,0.6859779847113097,True,True,0.08623655518938095,-1.0643086001643352,-91.3763444810619,True,0.07185551835854476,-1.143539873310743,-92.81444816414553,True,1.2001382379440597,0.07923127314640777,0.24571702072746227,20.013823794405976,0.07923127314640777,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P4_x85_h42,P4,85.0,42.0,110.20547429861185,101.20547429861186,0.9999999999999788,103.95111481901688,94.95111481901688,0.9999999999999788,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,12.922148209825146,2.96306732507107,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P4_x0_h45,P4,0.0,45.0,50.10139789775533,41.10139789775533,3.9999999999999782,43.84703841816031,34.84703841816035,3.9999999999999782,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,43.14166666666667,5.130428085648809,2.935941378602709,0.8061332341125823,46.07760804526938,5.193374927073426,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,11.270929953592962,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P4_x20_h45,P4,20.0,45.0,64.24353352148628,55.243533521486285,3.9999999999999782,57.98917404189127,48.9891740418913,3.9999999999999782,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,27.43333333333333,3.753133589733692,2.1342107284304856,0.5917528938416705,29.56754406176381,3.7994977601990105,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,12.850231159754822,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P4_x71_h45,P4,71.0,45.0,100.3059793620002,91.3059793620002,3.9999999999999782,94.0516198824052,85.05161988240522,3.9999999999999782,lower,Lower height interval (38–65 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,71.89600665557404,15.38606506140286,0.9250738271217954,0.2690908070372506,72.82108048269583,15.388417980291338,True,True,True,single measured height represents interval,single measured height represents interval,42.0,42.0,58.0,58.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,21.131817707577166,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P4_x85_h45,P4,85.0,45.0,110.20547429861192,101.20547429861192,4.0,103.95111481901692,94.95111481901692,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,12.922148209825146,2.96306732507107,,,,,True,False,False,single measured height represents interval,unavailable,45.0,45.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,6.307294279818494,0.9885341999119344,0.0064114920297881,0.0014147874355194,6.313705771848283,0.9885352123313648,exact hollow target point,4.247037163702468,0.6541284611997993,0.0024430912515458,0.0004407145542657,4.249480254954014,0.6541286096639832,exact massive target point,True,True,True,0.4880995154523027,-0.31149162347745873,-51.19004845476973,True,0.32866339982645476,-0.4832486565463875,-67.13366001735452,True,1.485104565065765,0.17175703306892884,0.32633813350070895,48.5104565065765,0.17175703306892875,True,False,,,,False,,,,True,2.624335880099199,0.41901941818018473,0.7479775018823317,162.43358800991993,,,False,,,,False,,,,True,1.485759526588648,0.17194852360574234,0.3262213967075218,48.57595265886481,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
N5_P4_x138_h113,P4,138.0,113.0,147.6821337014988,138.68213370149886,71.99999999999997,141.42777422190383,132.42777422190383,71.99999999999997,upper,Upper height interval (85–113 cm),measured distance added to Notebook 3 target height,position-specific least-squares Notebook 3 coordinate plane,,,,,,,False,False,False,unavailable,unavailable,,,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,,,,,,,outside hollow distance support,,,,,,,outside massive distance support,False,False,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,False,,,,False,,,,False,,,,,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P4_x152_h113,P4,152.0,113.0,157.5816286381106,148.5816286381106,72.0,151.3272691585156,142.3272691585156,72.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,4.487510407993339,1.3722526890169302,,,,,True,False,False,single measured height represents interval,unavailable,113.0,113.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,3.355486940763043,0.7090731813281008,0.005493000217265,0.0011152848762168,3.3609799409803083,0.7090740584305062,exact hollow target point,2.916472851025909,0.6219148112493235,0.0011838276001011,0.0004608733961559,2.91765667862601,0.6219149820156843,exact massive target point,True,True,True,0.7477390882004665,-0.12624991593476206,-25.226091179953347,True,0.6499088772765779,-0.18714753084966768,-35.009112272342215,True,1.1505291193033753,0.06089761491490562,0.3454027345421463,15.052911930337523,0.06089761491490561,True,False,,,,False,,,,True,4.640033917773072,0.6665211551772614,2.037312184437664,364.0033917773071,,,False,,,,False,,,,True,1.1519449720050918,0.06143173349228212,0.34547728127979205,15.19449720050918,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P5_x0_h45,P5,0.0,45.0,0.0,44.25,4.0,0.0,35.405,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,250.8745892661556,24.561680514635324,15.038246705548511,1.4631574609398048,265.9128359717041,24.605222605343776,True,True,True,single measured height represents interval,single measured height represents interval,45.0,45.0,40.0,40.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,9.253115787145388,129.52962322426177,4.323085672776985,0.3177031501573266,0.0117817288659612,129.84732637441908,4.323101727152012,exact hollow target point,93.40929036249908,3.521472073005034,0.0947547921841554,0.0084144361102932,93.50404515468324,3.521482125993177,exact massive target point,True,True,True,0.5163122482956709,-0.2870875722138128,-48.36877517043291,True,0.37233460206446073,-0.42906660174195255,-62.766539793553925,True,1.386688869186227,0.14197902952813965,0.06982018315234778,38.66888691862269,0.14197902952813973,True,True,0.021126342477152397,-1.6751756841820764,-97.88736575228477,True,0.006300920183015396,-2.2005960217807674,-99.36990798169847,True,3.352897967839688,0.5254203375986908,0.32266419168911464,235.2897967839688,0.525420337598691,True,True,0.4883078543385404,-0.3113062901159307,-51.16921456614596,True,0.3516341917568547,-0.45390890217233587,-64.83658082431452,True,1.388681379074171,0.14260261205640518,0.06980585812661867,38.86813790741711,0.14260261205640518,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P5_x6_h45,P5,6.0,45.0,0.0,50.25,4.0,0.0,41.405,4.0,lower,Lower height interval (38–65 cm),Notebook 3 target point,original Notebook 3 geometry,193.56666666666663,11.185854298950954,12.418098370247066,1.4805769454285564,205.9847650369137,11.283414575769788,True,True,True,single measured height represents interval,interpolated between measured heights,45.0,45.0,40.0,60.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,5.477790832612175,103.08263063674076,3.9710270466675066,0.2316669684325352,0.0098997350601823,103.31429760517332,3.971039386624001,exact hollow target point,76.73256730359041,3.072980826900084,0.0837308829406217,0.0090154606781545,76.81629818653104,3.0729940515768592,exact massive target point,True,True,True,0.5325432958674399,-0.273645078232985,-46.745670413256015,True,0.39641415862023643,-0.4018508423279645,-60.35858413797636,True,1.3434012995928704,0.12820576409497947,0.07465057278238532,34.34012995928705,0.12820576409497947,True,True,0.018655591341391994,-1.7291909802209455,-98.1344408658608,True,0.006742649352918262,-2.1711694249373807,-99.32573506470818,True,2.766804317551785,0.4419784447164353,0.32051141404522826,176.6804317551785,0.4419784447164352,True,True,0.5015628101751058,-0.2996746730037224,-49.84371898248942,True,0.37292223127649804,-0.4283817259631223,-62.707776872350195,True,1.34495282959741,0.12870705295939985,0.07461422535602091,34.495282959741004,0.12870705295939988,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P5_x0_h85,P5,0.0,85.0,0.0,44.25,44.0,0.0,35.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,51.51338538761853,4.7285273441513365,,,,,True,False,False,single measured height represents interval,unavailable,85.0,85.0,,,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,,47.14856103464216,2.455974562766684,0.4339006430832772,0.0141888132553705,47.58246167772543,2.4560155486842103,exact hollow target point,33.10702053839006,2.12522867193718,0.1001638670651971,0.0064844589000948,33.20718440545526,2.125238564545424,exact massive target point,True,True,True,0.9152681517603097,-0.03845164935583506,-8.473184823969024,True,0.6426877264864732,-0.19199999380376667,-35.73122735135268,True,1.4241257675232322,0.1535483444479316,0.11773035671181681,42.41257675232322,0.1535483444479316,True,False,,,,False,,,,True,4.331907860554638,0.6366792106314341,0.31418737956455284,333.1907860554639,,,False,,,,False,,,,True,1.4328966014326892,0.1562148526113149,0.11781275398581523,43.28966014326891,,,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
P5_x6_h85,P5,6.0,85.0,0.0,50.25,44.0,0.0,41.405,44.0,upper,Upper height interval (85–113 cm),Notebook 3 target point,original Notebook 3 geometry,44.66666666666666,4.62379622715073,12.912692835266954,0.9092158016323224,57.57935950193362,4.712341766484179,True,True,True,single measured height represents interval,single measured height represents interval,85.0,85.0,85.0,85.0,1.0,measurement SEM plus Notebook 3 MC factor uncertainty; component statistics combined as independent,theory-assisted AP component sum; not an independent direct total measurement,8.184081600153837,41.47182514764208,2.278500536622854,0.3440145794602819,0.0125396476500673,41.81583972710236,2.278535042116715,exact hollow target point,29.903527880843477,2.14569324531484,0.0792814113200763,0.0048065154279442,29.982809292163548,2.1456986287874376,exact massive target point,True,True,True,0.9284736973352706,-0.03223039484714306,-7.152630266472938,True,0.6694819674815705,-0.17426111623034057,-33.05180325184295,True,1.3868539295060693,0.1420307213831975,0.12533293268369564,38.68539295060693,0.1420307213831975,True,True,0.026641583118953656,-1.5744399717165423,-97.33584168810464,True,0.006139804634982417,-2.2118454476371636,-99.38601953650175,True,4.339158117044867,0.6374054759206211,0.3069531089429919,333.91581170448677,0.6374054759206214,True,True,0.7262296782877223,-0.1389260070711276,-27.377032171227768,True,0.520721479910812,-0.28339450718251596,-47.9278520089188,True,1.3946604976082595,0.14446850011138837,0.12544645401496188,39.46604976082594,0.14446850011138837,True,Notebook 5 AP estimates use massive Notebook 3 conversion fields; simulation-to-measurement ratios are descriptive,not propagated as independent because cross-covariance is unavailable,OpenMC batch-statistical standard uncertainty; independent-run assumption
